region,sector,Scope 1,Scope 2,Scope 3,Total lifecycle
WA,"Financial intermediation, except insurance and pension funding (65)",17555.532886083245,39792.946259455595,236035.5860396538,293384.0651851926
WA,"Insurance and pension funding, except compulsory social security (66)",105010.59324868569,39119.394218229354,283802.4183163983,427932.4057833133
WA,Activities auxiliary to financial intermediation (67),14941.949111228278,22148.054165705173,265559.63810308033,302649.6413800138
WA,Real estate activities (70),22284.80394226841,82172.7889497296,217694.79630844324,322152.38920044125
WA,Renting of machinery and equipment without operator and of personal and household goods (71),89095.475546782,12064.945841373887,303011.1768021874,404171.5981903433
WA,Computer and related activities (72),16143.725056314475,55539.379008947806,277671.2959036231,349354.3999688854
WA,Research and development (73),30365.555000886983,113450.02326159211,431827.45232000935,575643.0305824885
WA,Other business activities (74),24566.707314311952,29479.840567896208,294770.0613652159,348816.60924742406
WA,Public administration and defence; compulsory social security (75),45096.98515805648,151124.97960705377,487598.2413238555,683820.2060889658
WA,Education (80),23439.87382354728,169629.25170624012,346605.88933675364,539675.014866541
WA,Health and social work (85),25102.726575138004,82611.1872897268,425789.9746221444,533503.8884870092
WA,Incineration of waste: Food,90328.74637721914,69.40062953652438,509375.3256451059,599773.4726518616
WA,Incineration of waste: Paper,370992.7327057712,82.98391198711138,487839.3132256491,858915.0298434075
WA,Incineration of waste: Plastic,399112.4995490803,294.53123815905684,382468.5399027251,781875.5706899645
WA,Incineration of waste: Metals and Inert materials,508458.55719039025,310.5247435150828,459068.0682121381,967837.1501460434
WA,Incineration of waste: Textiles,201803.99944632922,120.04436512959245,363934.03547317995,565858.0792846387
WA,Incineration of waste: Wood,394410.7294874149,150.68093056043674,379996.5008832324,774557.9113012077
WA,Incineration of waste: Oil/Hazardous waste,41690.70032124157,233.02791839128463,459276.5572201647,501200.28545979754
WA,"Biogasification of food waste, incl. land application",41216.23044825114,189.843244444707,271798.6441166787,313204.7178093745
WA,"Biogasification of paper, incl. land application",57110.44479942454,215.8784662345263,226256.0525383616,283582.3758040207
WA,"Biogasification of sewage slugde, incl. land application",206125.44770067002,1305.1197956059993,344964.446095229,552395.013591505
WA,"Composting of food waste, incl. land application",199675.4604163754,343.11304103995616,513724.4014797345,713742.9749371499
WA,"Composting of paper and wood, incl. land application",20387.980721527805,682.8529819451472,221284.64681860083,242355.48052207378
WA,"Waste water treatment, food",293599.48942131054,1150.1484623755493,724723.8872448151,1019473.5251285011
WA,"Waste water treatment, other",2316814.126371094,135.52138079398796,763108.586527739,3080058.234279627
WA,Landfill of waste: Food,213513.1360232855,62287.26838004017,1129376.0754176413,1405176.479820967
WA,Landfill of waste: Paper,917382.1184960873,2131.740093020559,1181866.7251389732,2101380.583728081
WA,Landfill of waste: Plastic,203890.28119513643,913.3560520166744,1171311.6167276776,1376115.2539748307
WA,Landfill of waste: Inert/metal/hazardous,569762.6201243611,1600.9150662570364,1213594.5748062157,1784958.1099968338
WA,Landfill of waste: Textiles,594117.4377573177,671.2546841162416,1021035.4812518747,1615824.1736933086
WA,Landfill of waste: Wood,465043.36153785686,632.9271452781663,1123270.400623741,1588946.689306876
WA,Activities of membership organisation n.e.c. (91),33196.594380139475,111097.92320974314,535010.960209218,679305.4777991006
WA,"Recreational, cultural and sporting activities (92)",21868.98743538713,76625.64255094077,424771.8941630096,523266.52414933755
WA,Other service activities (93),37219.33474818466,37383.004067572874,408550.6102581526,483152.94907391013
WA,Private households with employed persons (95),15047.450897163562,6881.276181057599,152920.6854779623,174849.41255618347
WA,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0
WL,Cultivation of paddy rice,4227739.751475384,24.56650461085909,367129.4458839249,4594893.76386392
WL,Cultivation of wheat,376274.5264899715,298.9863211485335,265208.4697176141,641781.9825287341
WL,Cultivation of cereal grains nec,211846.20699538838,523.4463930126337,277442.7566511779,489812.4100395789
WL,"Cultivation of vegetables, fruit, nuts",92822.0241858657,254.0153523393888,155528.62180503554,248604.66134324064
WL,Cultivation of oil seeds,243526.85261735675,51.94202483480077,66072.39269499469,309651.18733718625
WL,"Cultivation of sugar cane, sugar beet",234482.7126003098,2.8275214040123653,163065.2354440174,397550.7755657312
WL,Cultivation of plant-based fibers,226155.6639165809,269.11452958810276,189367.04720557123,415791.82565174025
WL,Cultivation of crops nec,78197.83722449641,1517.0550644801885,229986.96820411916,309701.86049309577
WL,Cattle farming,5749509.87227162,103.7804122619517,5356271.4134022,11105885.066086082
WL,Pigs farming,823342.4842088409,68.68964430029925,423467.455707555,1246878.6295606962
WL,Poultry farming,300650.62583385676,36.114975838496655,452656.76468666695,753343.5054963622
WL,Meat animals nec,14506908.682844,79.79467004222421,276661.4556014532,14783649.933115495
WL,Animal products nec,91355.00814950722,3591.047501062505,645528.3504887115,740474.4061392812
WL,Raw milk,3051342.3095302763,468.7956202748386,979512.6697949817,4031323.774945533
WL,"Wool, silk-worm cocoons",10899266.102640575,208.93192805309891,545801.6606675055,11445276.695236133
WL,"Manure treatment (conventional), storage and land application",0.0,0.0,0.0,0.0
WL,"Manure treatment (biogas), storage and land application",0.0,0.0,0.0,0.0
WL,"Forestry, logging and related service activities (02)",225373.90044024264,3176.9125813160836,222053.294075262,450604.1070968207
WL,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",21416.3581210851,4457.707382098917,176947.74177608071,202821.80727926473
WL,Mining of coal and lignite; extraction of peat (10),8276145.844528065,1970.782896019528,478040.38330299314,8756157.010727078
WL,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",2548350.435518598,5149.353695685269,224535.01460439502,2778034.8038186785
WL,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",4086180.040854708,1247.656946170111,102460.65450797512,4189888.352308853
WL,Mining of uranium and thorium ores (12),543466.4750849312,0.0,0.0,543466.4750849312
WL,Mining of iron ores,25641988.056872454,32.573830299450236,75123.46021894329,25717144.090921696
WL,Mining of copper ores and concentrates,146772.55991307562,5.713428162180672,9650.631757101222,156428.90509833902
WL,Mining of nickel ores and concentrates,82648.5393098384,5.115311388902889,18526.69072277179,101180.34534399908
WL,Mining of aluminium ores and concentrates,17803834.758987147,63.041079132025814,106227.98163645141,17910125.78170273
WL,Mining of precious metal ores and concentrates,180928673.99888012,0.3243320636814962,2.4226432986193767,180928676.74585548
WL,"Mining of lead, zinc and tin ores and concentrates",10516.484055847253,0.7623191967342446,32629.723097681835,43146.969472725825
WL,Mining of other non-ferrous metal ores and concentrates,3535945.4065854633,145.435901660119,88244.92511935893,3624335.7676064824
WL,Quarrying of stone,622111.2563942807,76.79347195936792,113849.94154592411,736037.9914121642
WL,Quarrying of sand and clay,233809.45013583585,60.15201071435842,152026.8877250821,385896.4898716323
WL,Processing of meat cattle,15735.329539435748,38.93344528803117,6440202.857526758,6455977.120511482
WL,Processing of meat pigs,36058.897684215684,69.54041507594431,686178.1312831622,722306.5693824538
WL,Processing of meat poultry,36074.55675213999,31.383956099351384,364043.03043303295,400148.9711412723
WL,Production of meat products nec,162581.75295323358,1209.4894020159118,979088.0936241952,1142879.3359794447
WL,Processing vegetable oils and fats,1569283.9268848426,250.99037707253405,517420.6541834969,2086955.571445412
WL,Processing of dairy products,30455.880076765392,113.1538854878408,2409685.954062874,2440254.9880251274
WL,Processed rice,10108.795658835948,4699.943125179553,837002.2139198625,851810.9527038779
WL,Sugar refining,16404.114134463423,261.6524074699827,294070.975624427,310736.74216636043
WL,Processing of Food products nec,4588.948694410998,550.5409667183696,589848.0010254744,594987.4906866037
WL,Manufacture of beverages,5730.255111757309,1206.0044981782376,386011.7089774846,392947.9685874202
WL,Manufacture of fish products,17010.721056557264,2039.4818788888758,1431502.1413837755,1450552.3443192216
WL,Manufacture of tobacco products (16),10276.050765855902,27774.30900149455,420348.4801625089,458398.8399298593
WL,Manufacture of textiles (17),10018.091808687852,18987.979874788027,446089.94587279065,475096.0175562665
WL,Manufacture of wearing apparel; dressing and dyeing of fur (18),18367.166677278357,15486.887722851505,414758.6665441297,448612.7209442596
WL,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",4409.453044869061,19089.940821223587,457130.67555694707,480630.06942303973
WL,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",10310.18509446981,2418.2743413843223,376816.52997032105,389544.98940617515
WL,Re-processing of secondary wood material into new wood material,0.0,0.0,0.0,0.0
WL,Pulp,348611.6688795459,1377.261258275695,307852.7100638179,657841.6402016395
WL,Re-processing of secondary paper into new pulp,1273875.2150245141,989.0683336422956,422599.99257318885,1697464.2759313453
WL,Paper,12912.825876046902,3174.8753972823715,334124.91167137533,350212.6129447046
WL,"Publishing, printing and reproduction of recorded media (22)",4034.055305094297,609.1018938924619,176189.46247980386,180832.6196787906
WL,Manufacture of coke oven products,308466.86186650966,3344.3436020214217,470034.0987792253,781845.3042477564
WL,Petroleum Refinery,26071.321254908144,44943.17689972905,1100922.5256430504,1171937.0237976876
WL,Processing of nuclear fuel,2279450.6583915106,298.85545776462766,1382774.7981675197,3662524.312016795
WL,"Plastics, basic",72555.61163489209,250.74515717602682,195035.615930342,267841.9727224101
WL,N-fertiliser,21665133.90454148,299.10823690045544,898395.38127941,22563828.39405779
WL,P- and other fertiliser,294998.06489943335,1042.8692169648175,730267.9993169527,1026308.9334333509
WL,Chemicals nec,125529.92727280835,2338.5053965735515,1146478.7110551053,1274347.1437244872
WL,Manufacture of rubber and plastic products (25),7486.710939156529,7289.917990799934,558970.0282490426,573746.6571789989
WL,Manufacture of glass and glass products,38420.88586764895,648.8651077156883,317223.8916248621,356293.64260022674
WL,Re-processing of secondary glass into new glass,0.0,0.0,0.0,0.0
WL,Manufacture of ceramic goods,106116.37191015256,776.8734088996433,383129.97151527327,490023.21683432546
WL,"Manufacture of bricks, tiles and construction products, in baked clay",213953.71059118264,653.0496792175951,219827.49882966603,434434.25910006627
WL,"Manufacture of cement, lime and plaster",13243593.579508683,823.0639416001659,1581100.405659135,14825517.049109418
WL,Re-processing of ash into clinker,0.0,0.0,0.0,0.0
WL,Manufacture of other non-metallic mineral products n.e.c.,94185.84939397099,1160.4274612934898,727169.3083188625,822515.585174127
WL,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,133854.82599225562,16.654173379971514,3918858.4402563227,4052729.920421958
WL,Re-processing of secondary steel into new steel,74874.47125645762,5231.191593784749,149404433.06120625,149484538.7240565
WL,Precious metals production,144456.46405952683,165.41120851259325,140233.57271616266,284855.44798420207
WL,Re-processing of secondary preciuos metals into new preciuos metals,0.0,0.0,0.0,0.0
WL,Aluminium production,18735.426824858114,79.63727175218963,366218.6470200784,385033.7111166887
WL,Re-processing of secondary aluminium into new aluminium,0.0,0.0,0.0,0.0
WL,"Lead, zinc and tin production",134449.49707528506,172.63549602298235,100034.80319128437,234656.93576259242
WL,"Re-processing of secondary lead into new lead, zinc and tin",0.0,0.0,0.0,0.0
WL,Copper production,18235.97957587435,1185.427213200837,204626.76594912508,224048.17273820026
WL,Re-processing of secondary copper into new copper,0.0,0.0,0.0,0.0
WL,Other non-ferrous metal production,34756.34174642829,250.96064229038407,471883.1380348849,506890.4404236035
WL,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0.0,0.0,0.0,0.0
WL,Casting of metals,122166.33817077418,151.21684745658524,2557846.471668683,2680164.026686914
WL,"Manufacture of fabricated metal products, except machinery and equipment (28)",5029.504263592833,105.19267710421636,2752610.2340603224,2757744.9310010197
WL,Manufacture of machinery and equipment n.e.c. (29),2697.8313441902974,420.523396570196,1623725.7858843599,1626844.1406251204
WL,Manufacture of office machinery and computers (30),2565.7144864553907,1683.4027499727245,469197.93241701816,473447.04965344624
WL,Manufacture of electrical machinery and apparatus n.e.c. (31),4486.565993604266,911.3909436713964,1405769.7160399186,1411167.6729771942
WL,"Manufacture of radio, television and communication equipment and apparatus (32)",952.103586744567,3269.009801791459,574850.6493585451,579071.7627470811
WL,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",2415.9816042803363,1425.536604481398,500611.97295288264,504453.4911616444
WL,"Manufacture of motor vehicles, trailers and semi-trailers (34)",1163.4079321151787,981.9003867909278,1251802.9305258992,1253948.2388448054
WL,Manufacture of other transport equipment (35),3130.673462745186,2663.932383297566,660903.386105578,666697.9919516208
WL,Manufacture of furniture; manufacturing n.e.c. (36),7698.56726256564,2587.6480243897236,704220.8099539813,714507.0252409367
WL,Recycling of waste and scrap,76374.48839598795,312.580114476263,577344.3395617412,654031.4080722054
WL,Recycling of bottles by direct reuse,0.0,0.0,0.0,0.0
WL,Production of electricity by coal,93790548.66141708,174.10725162092245,410869.9950709426,94201592.76373965
WL,Production of electricity by gas,8641102.28805313,134.66102558547826,162284.84430195217,8803521.793380668
WL,Production of electricity by nuclear,19826.090302490957,160.47430367771858,79172.04783321345,99158.61243938212
WL,Production of electricity by hydro,476.28219031307856,105.98815369760663,74339.74977208645,74922.02011609713
WL,Production of electricity by wind,4792596.848000377,61.32134166978284,133438.51211219502,4926096.681454242
WL,Production of electricity by petroleum and other oil derivatives,11438726.318001423,228.5635751543251,268070.9906470476,11707025.872223625
WL,Production of electricity by biomass and waste,68701728.62713966,288.0223004398123,205809.16063092378,68907825.81007102
WL,Production of electricity by solar photovoltaic,662827722.4798204,9913.76595914456,513106.4049956789,663350742.6507752
WL,"Production of electricity by tide, wave, ocean",0.0,0.0,0.0,0.0
WL,Production of electricity by Geothermal,90695.80251037319,82.85227834595203,168721.2448652605,259499.89965397964
WL,Production of electricity nec,12851781.445397323,178.44409901589376,410672.5501381332,13262632.439634472
WL,Transmission of electricity,179166.6189822888,345003.7229467387,271632.4306433558,795802.7725723833
WL,Distribution and trade of electricity,1224.7661696657076,434282.22510093905,329193.56840684765,764700.5596774524
WL,Manufacture of gas; distribution of gaseous fuels through mains,607252.4407842939,16398.43970967259,201922.98853044468,825573.8690244112
WL,Steam and hot water supply,0.0,0.0,0.0,0.0
WL,Construction (45),4998.750271545063,548.4970529464691,1335910.8916471822,1341458.1389716736
WL,Re-processing of secondary construction material into aggregates,0.0,0.0,0.0,0.0
WL,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",770.1322818057234,96.5357230220267,84886.30106880187,85752.96907362962
WL,Retail sale of automotive fuel,143358.458986889,351.53270535716604,212942.4935047908,356652.48519703693
WL,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",15381.534342591916,149.53652059587046,127726.91492854347,143257.98579173125
WL,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",17649.435205801663,168.50905914334058,139089.03625011342,156906.9805150584
WL,Hotels and restaurants (55),1350.643256858872,487.1786090663247,350124.50963383797,351962.3314997632
WL,Transport via railways,11631.18355041683,777.3374786468166,292863.98196621356,305272.50299527723
WL,Other land transport,3459.3550203008103,159.5169616911139,220608.28638508942,224227.15836708134
WL,Transport via pipelines,94963.30127732367,212.12518546724996,315264.7432580411,410440.169720832
WL,Sea and coastal water transport,29820.300201609058,557.7673264753658,304666.7161112186,335044.783639303
WL,Inland water transport,1168643.7476241374,450.0589908600795,389409.6294730863,1558503.4360880838
WL,Air transport (62),35450.19666467391,272.79246521999943,269523.08260553866,305246.07173543255
WL,Supporting and auxiliary transport activities; activities of travel agencies (63),1179.3952082321632,379.0234775193512,260088.51601401056,261646.93469976206
WL,Post and telecommunications (64),395.78871221165883,457.76040703763726,207225.76995433183,208079.3190735811
WL,"Financial intermediation, except insurance and pension funding (65)",1588.4623671772554,817.1903964492278,131283.28363078446,133688.93639441094
WL,"Insurance and pension funding, except compulsory social security (66)",316.8028332072447,10326.878212099591,231409.44197047397,242053.12301578082
WL,Activities auxiliary to financial intermediation (67),340.8084503500782,1116.0604095383517,132526.030121093,133982.89898098144
WL,Real estate activities (70),421.49031957145337,835.665181873782,229220.4656238458,230477.62112529104
WL,Renting of machinery and equipment without operator and of personal and household goods (71),694.1691005462105,435.36113985992307,186998.53913573525,188128.0693761414
WL,Computer and related activities (72),452.5493178026286,897.0283699033976,164518.4603251112,165868.0380128172
WL,Research and development (73),2017.973310004876,1904.1351293485184,330630.5483014327,334552.65674078604
WL,Other business activities (74),969.1423312138683,455.68275427368326,180767.2810876638,182192.10617315135
WL,Public administration and defence; compulsory social security (75),572.4035314180104,19498.163445067818,447900.1097965385,467970.6767730243
WL,Education (80),561.7418903826926,16956.215275040908,327928.4115923173,345446.3687577409
WL,Health and social work (85),394.6713558281853,4779.8176021276095,266456.735933222,271631.2248911778
WL,Incineration of waste: Food,7571.570880858159,128.84464333955324,318229.5597738809,325929.9752980786
WL,Incineration of waste: Paper,7493.217154732519,260155.08932127044,303799.31481265964,571447.6212886627
WL,Incineration of waste: Plastic,2631.360725825705,450820.42519152194,277609.6837739244,731061.469691272
WL,Incineration of waste: Metals and Inert materials,2860.245936536125,1521.2411478128004,1119356.0408521371,1123737.527936486
WL,Incineration of waste: Textiles,5912.944858453412,471.9219621201529,276465.2354092134,282850.102229787
WL,Incineration of waste: Wood,5037.0339442900295,347.797957717287,321333.84101857326,326718.67292058055
WL,Incineration of waste: Oil/Hazardous waste,2073.123532693073,1692.1689524905382,1031054.0084955527,1034819.3009807363
WL,"Biogasification of food waste, incl. land application",8729.897209619066,396.27838752219225,256741.18121673152,265867.35681387276
WL,"Biogasification of paper, incl. land application",13794.204615646755,911.944168151568,253236.45133192986,267942.60011572816
WL,"Biogasification of sewage slugde, incl. land application",75878.27841950399,901492.4196112062,730625.5259201069,1707996.223950817
WL,"Composting of food waste, incl. land application",829765.1017769334,262106.4348147745,419873.0100735799,1511744.5466652878
WL,"Composting of paper and wood, incl. land application",4450.746950758132,3195180.2043636222,623172.3714426486,3822803.322757029
WL,"Waste water treatment, food",364908.71672055766,326885.6149710192,577432.9756440634,1269227.3073356403
WL,"Waste water treatment, other",27736.206964701985,294823.08519358205,455745.71528274176,778305.0074410258
WL,Landfill of waste: Food,409966.50785489904,7284.675916942859,819100.4854057145,1236351.6691775564
WL,Landfill of waste: Paper,453593.35352304386,2537.204519637584,754878.3166094101,1211008.8746520916
WL,Landfill of waste: Plastic,72600.42106565759,4574.133011301222,656455.0239153705,733629.5779923293
WL,Landfill of waste: Inert/metal/hazardous,22162.482207097142,3366.7445942464005,848746.7750409768,874276.0018423203
WL,Landfill of waste: Textiles,349706.68697049125,1625.6111734734798,518339.3618551402,869671.6599991049
WL,Landfill of waste: Wood,129861.92614876186,3547.9637914423633,574134.455779531,707544.3457197353
WL,Activities of membership organisation n.e.c. (91),739.3285350948955,6223.016358498252,250888.3305447001,257850.67543829323
WL,"Recreational, cultural and sporting activities (92)",694.5631151826618,1430.9282149558765,228750.15483421637,230875.6461643549
WL,Other service activities (93),851.7786480196463,1882.4876544019305,276835.2639268574,279569.53022927896
WL,Private households with employed persons (95),488.5443905158198,8325.237565118598,358628.26327636745,367442.04523200187
WL,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0
WE,Cultivation of paddy rice,4717983.782983387,244942.44589825434,1153796.0672540674,6116722.296135709
WE,Cultivation of wheat,3531787.7407823675,222382.0411766755,775461.6873498725,4529631.469308916
WE,Cultivation of cereal grains nec,2239740.1514303638,91140.24451576172,497101.6927422206,2827982.088688346
WE,"Cultivation of vegetables, fruit, nuts",630547.5639894408,16177.633636587283,151413.26395743273,798138.4615834608
WE,Cultivation of oil seeds,1575900.0085414008,127413.19921535511,378809.96442053607,2082123.172177292
WE,"Cultivation of sugar cane, sugar beet",1833505.622541083,110120.18820053017,949015.0727623976,2892640.8835040107
WE,Cultivation of plant-based fibers,5858548.847822152,157993.87212018608,803206.2996481523,6819749.0195904905
WE,Cultivation of crops nec,475752.63284143724,132233.74008243132,332271.1394362452,940257.5123601138
WE,Cattle farming,1086180.5090680309,103974.96740809895,1623171.5453224375,2813327.0217985674
WE,Pigs farming,398494.62109550164,84321.2257377688,588711.1683401697,1071527.01517344
WE,Poultry farming,186678.98736926756,81076.95612032723,639900.6684382291,907656.611927824
WE,Meat animals nec,685045.9806897296,60044.58948258032,266538.7246768216,1011629.2948491315
WE,Animal products nec,464887.5304747846,127223.41560560692,1630098.5987722718,2222209.5448526633
WE,Raw milk,7952752.807954622,383569.15183742257,1169676.0390228266,9505997.998814872
WE,"Wool, silk-worm cocoons",115640707.19415164,23278.07961032267,1311032.1633192105,116975017.43708117
WE,"Manure treatment (conventional), storage and land application",0.0,0.0,0.0,0.0
WE,"Manure treatment (biogas), storage and land application",0.0,0.0,0.0,0.0
WE,"Forestry, logging and related service activities (02)",383398.2479855385,100572.10340819423,537119.782315177,1021090.1337089097
WE,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",16059178.760082675,111289.79298057294,657201.9625657119,16827670.51562896
WE,Mining of coal and lignite; extraction of peat (10),3838066.810690953,592036.9961684615,668360.5978218025,5098464.404681217
WE,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",5700745.580756908,138897.20255980568,422851.87344002235,6262494.656756736
WE,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",7100356.517244015,11225.218222422216,125437.82169615415,7237019.557162591
WE,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",2157415.0953924037,17659.65387528482,284567.87587129464,2459642.625138983
WE,Mining of uranium and thorium ores (12),206830770.86035037,38620.57982084286,912577.3145567166,207781968.75472793
WE,Mining of iron ores,863035.1408520874,317617.303275577,3046400.506472404,4227052.950600068
WE,Mining of copper ores and concentrates,175537.98968427978,226196.79260863684,393304.04468153144,795038.826974448
WE,Mining of nickel ores and concentrates,179523.6888273372,1293.9349242150874,984209.9737877012,1165027.5975392535
WE,Mining of aluminium ores and concentrates,295329.04659139115,1859.7205471898762,1367624.0932663796,1664812.8604049606
WE,Mining of precious metal ores and concentrates,901464.6035626817,275706.9882413468,707046.6845284028,1884218.2763324312
WE,"Mining of lead, zinc and tin ores and concentrates",378047.8838210633,422481.0455580519,3321429.630821458,4121958.560200573
WE,Mining of other non-ferrous metal ores and concentrates,252774.03462304335,45717.911401253936,3895959.6812812495,4194451.627305547
WE,Quarrying of stone,108250.5556282244,350168.22732496465,305727.01691212546,764145.7998653145
WE,Quarrying of sand and clay,162862.35067547104,302543.75338425837,655534.3787441141,1120940.4828038434
WE,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",971688.3333961533,100285.72083165438,529474.9554343111,1601449.0096621187
WE,Processing of meat cattle,72208.79124588262,42956.121787088305,2090457.263902873,2205622.1769358437
WE,Processing of meat pigs,124463.48214133536,56364.52614601675,806510.1300580885,987338.1383454406
WE,Processing of meat poultry,110241.23000267986,7577.595389844289,624172.9003139503,741991.7257064744
WE,Production of meat products nec,76112.24206217681,127876.5532589254,663341.4772902564,867330.2726113587
WE,Processing vegetable oils and fats,81361.08410964532,148083.46493734422,1032450.2731213078,1261894.8221682974
WE,Processing of dairy products,104962.00806402895,149166.70865501428,5191928.85674038,5446057.573459423
WE,Processed rice,336305.0146473058,90603.21239069398,1921691.917204837,2348600.144242837
WE,Sugar refining,128558.7123599634,118284.86586244813,1027860.5117451028,1274704.0899675144
WE,Processing of Food products nec,54521.27198853527,151100.0857651552,1061764.8828692231,1267386.2406229137
WE,Manufacture of beverages,62047.98547777285,230167.0714973121,771936.6000421457,1064151.6570172308
WE,Manufacture of fish products,92689.97261217011,276466.3906894009,1168300.4808945518,1537456.8441961228
WE,Manufacture of tobacco products (16),145066.90833546067,257647.79793505504,1682040.3568025213,2084755.063073037
WE,Manufacture of textiles (17),68872.9529127211,354086.1558570602,843663.8612994776,1266622.970069259
WE,Manufacture of wearing apparel; dressing and dyeing of fur (18),13469.002953432311,3635.3185731517833,472668.70919249114,489773.03071907524
WE,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",6263.3990651329805,1897.2618521201575,280426.77475918864,288587.4356764418
WE,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",148016.40825209595,281879.9398809186,761067.855593743,1190964.2037267576
WE,Re-processing of secondary wood material into new wood material,0.0,0.0,0.0,0.0
WE,Pulp,4446302.757031812,1148969.6514386842,907703.6677540569,6502976.076224553
WE,Re-processing of secondary paper into new pulp,134689.1313214931,1135412.416647147,1079851.0954894735,2349952.6434581135
WE,Paper,810751.3341914713,2313.2507890904108,309816.729715431,1122881.3146959927
WE,"Publishing, printing and reproduction of recorded media (22)",30576.97400699237,107243.56371312095,303209.34986360924,441029.88758372254
WE,Manufacture of coke oven products,2290073.9044148144,182071.74856054492,1587587.1871632952,4059732.8401386547
WE,Petroleum Refinery,434744.57126922003,295195.1175963561,957040.4719061902,1686980.1607717662
WE,Processing of nuclear fuel,3277042.9836777505,1503.238041747758,474896.80759728287,3753443.029316781
WE,"Plastics, basic",255666.19853251174,225841.91951698766,830784.8694541622,1312292.9875036615
WE,N-fertiliser,374511.83200908353,116474.93838677504,2697439.6877921843,3188426.458188043
WE,P- and other fertiliser,484901.126627324,231224.64207757975,838191.9123365431,1554317.6810414467
WE,Chemicals nec,308784.21687333484,52781.7669474807,4142218.891050808,4503784.874871624
WE,Manufacture of rubber and plastic products (25),33333.20872604158,504147.1256535745,936272.6937309075,1473753.0281105235
WE,Manufacture of glass and glass products,1198034.9197079174,231064.91197079263,783797.0149631547,2212896.8466418646
WE,Re-processing of secondary glass into new glass,0.0,0.0,0.0,0.0
WE,Manufacture of ceramic goods,1536109.192307329,380083.59315937734,920874.6358521334,2837067.42131884
WE,"Manufacture of bricks, tiles and construction products, in baked clay",1722314.3965094718,278546.09439459053,1182994.5550663124,3183855.0459703747
WE,"Manufacture of cement, lime and plaster",14177792.312961563,481913.6215358812,2483601.504404084,17143307.43890153
WE,Re-processing of ash into clinker,0.0,0.0,0.0,0.0
WE,Manufacture of other non-metallic mineral products n.e.c.,2365735.7999892803,641247.6441075007,1409618.8899872056,4416602.3340839865
WE,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,5667913.671704441,319837.87799113704,1418780.9572150037,7406532.506910582
WE,Re-processing of secondary steel into new steel,4317809.693138664,1858941.7355989886,2909450.1285076523,9086201.557245305
WE,Precious metals production,4117570.07841514,313505.7739396147,2298973.5877839886,6730049.440138743
WE,Re-processing of secondary preciuos metals into new preciuos metals,0.0,0.0,0.0,0.0
WE,Aluminium production,1139361.8023465753,1437637.3158224558,1276047.75260474,3853046.870773771
WE,Re-processing of secondary aluminium into new aluminium,0.0,0.0,0.0,0.0
WE,"Lead, zinc and tin production",410750.5048537803,334871.3716763039,2352371.534732149,3097993.4112622333
WE,"Re-processing of secondary lead into new lead, zinc and tin",0.0,0.0,0.0,0.0
WE,Copper production,293481.81431379117,202933.36206838035,1027996.5916202193,1524411.7680023909
WE,Re-processing of secondary copper into new copper,523549.00067507266,147825.3262503507,608245.2735799985,1279619.6005054219
WE,Other non-ferrous metal production,222986.1863489938,638609.3063887493,1608141.3709065286,2469736.8636442716
WE,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0.0,0.0,0.0,0.0
WE,Casting of metals,7932505.444600157,223429.66714848802,1568125.5876540053,9724060.69940265
WE,"Manufacture of fabricated metal products, except machinery and equipment (28)",29865.624437031816,324242.515140331,837400.9264451886,1191509.0660225514
WE,Manufacture of machinery and equipment n.e.c. (29),25260.79763747369,184179.14569210634,737698.6832280075,947138.6265575875
WE,Manufacture of office machinery and computers (30),46029.00030778339,175239.46050358054,956912.2501362294,1178180.7109475934
WE,Manufacture of electrical machinery and apparatus n.e.c. (31),27276.169520953976,196282.1129099685,1005270.5981143308,1228828.8805452532
WE,"Manufacture of radio, television and communication equipment and apparatus (32)",25280.30118684575,171267.36069629304,733004.1166900032,929551.778573142
